measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,cause_id,cause_name,rei_id,rei_name,year_id,year_start_id,year_end_id,metric_id,metric_name,metric_numerator_name,metric_denominator_name,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,486,Multiple myeloma,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.264064463,3.31313952,0.331241177
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,486,Multiple myeloma,,,2019,,,,Ratio,Male number,Female number,1.387702817,1.639588711,1.166242904
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,486,Multiple myeloma,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.476762287,3.896356868,0.383685534
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,486,Multiple myeloma,,,2019,,,,Ratio,Male number,Female number,1.508593563,1.67676084,1.188039847
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,486,Multiple myeloma,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.125478998,3.050812447,0.298577923
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,486,Multiple myeloma,,,2019,,,,Ratio,Male number,Female number,1.322298542,1.627045314,1.059524701
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.237788036,1.437593788,1.035922327
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.43649093,1.59706747,1.296988805
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.19565682,1.415850535,0.978068481
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,487,Leukemia,169,All risk factors,2019,,,,Ratio,Male number,Female number,2.500615642,3.406453867,1.756495505
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio,Male number,Female number,1.381879204,1.580015493,1.159535902
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,487,Leukemia,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.922415925,2.368380965,1.490179183
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio,Male number,Female number,1.549494402,1.623688112,1.462747331
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,487,Leukemia,169,All risk factors,2019,,,,Ratio,Male number,Female number,2.787364665,4.03392693,1.81071175
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,487,Leukemia,,,2019,,,,Ratio,Male number,Female number,1.343667296,1.568148355,1.090938127
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,490,Other neoplasms,,,2019,,,,Ratio,Male number,Female number,1.642498116,2.104594403,1.242123625
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,490,Other neoplasms,,,2019,,,,Ratio,Male number,Female number,1.83879348,2.63459637,1.243764247
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,490,Other neoplasms,,,2019,,,,Ratio,Male number,Female number,1.487781163,1.829906873,1.18063093
2,DALYs (Disability-Adjusted Life Years),1,Global,,,27,Age-standardized,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,1.320319903,1.487532497,1.112462254
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,27,Age-standardized,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,1.162816826,1.207549476,1.083626386
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,27,Age-standardized,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,1.349244383,1.5391848,1.109622143
1,Deaths,44635,High SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,14174.14213,19079.37237,9135.473857
1,Deaths,,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,72229.5345,94504.31422,50950.95587
1,Deaths,1,Global,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,86433.72478,113070.1897,60497.30908
1,Deaths,,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,169,All risk factors,2019,,,1,Number,,,231035.3046,271892.0897,189628.7941
1,Deaths,,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number,,,303264.8391,351756.916,252709.1766
1,Deaths,44635,High SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,62664.30822,71748.20437,46530.78487
1,Deaths,,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,357069.7622,433762.7826,258539.6406
1,Deaths,1,Global,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,419889.1165,502968.7787,305717.7141
1,Deaths,,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,169,All risk factors,2019,,,1,Number,,,165517.3458,260662.7417,113584.0948
1,Deaths,,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number,,,522587.108,588671.0977,457485.9757
1,Deaths,44635,High SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,24881.21857,30314.97573,19786.013
1,Deaths,,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,118353.8314,148190.6898,92645.39326
1,Deaths,1,Global,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,143282.3888,177856.256,113861.3144
1,Deaths,,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,169,All risk factors,2019,,,1,Number,,,139779.1409,168845.6962,111922.3191
1,Deaths,,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number,,,258132.9723,292627.5683,224381.1419
1,Deaths,44635,High SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,1968.795549,2862.580936,1287.562051
1,Deaths,,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,22004.69592,27875.09917,17062.65121
1,Deaths,1,Global,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,23989.62268,30403.59843,18630.02831
1,Deaths,,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,169,All risk factors,2019,,,1,Number,,,71121.29113,79520.82315,63200.06321
1,Deaths,,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number,,,93125.98705,101823.0338,85862.53871
1,Deaths,44635,High SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,43151.03238,52627.44662,34268.52209
1,Deaths,,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,129875.4548,154431.7696,106120.1719
1,Deaths,1,Global,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,173129.8574,204324.4295,141833.3548
1,Deaths,,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,2019,,,1,Number,,,901640.092,1015944.66,793239.741
1,Deaths,,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number,,,1031515.547,1155591.512,910160.3061
1,Deaths,44635,High SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,1245.572078,1354.843291,1135.976065
1,Deaths,,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,8975.87817,10087.90501,7791.023884
1,Deaths,1,Global,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,10227.98585,11386.711,9004.964609
1,Deaths,,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,169,All risk factors,2019,,,1,Number,,,1528.637987,1878.005535,1194.102812
1,Deaths,,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number,,,10504.51616,11714.91614,9139.054305
1,Deaths,44635,High SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,148826.4036,200586.7289,122218.3342
1,Deaths,,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,308232.1035,356702.8407,262441.0748
1,Deaths,1,Global,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,457538.2088,559669.293,393305.499
1,Deaths,,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,169,All risk factors,2019,,,1,Number,,,20107.31055,31966.4859,8614.635642
1,Deaths,,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number,,,328339.4141,383110.7218,279415.5208
1,Deaths,44635,High SDI,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,59751.90573,74198.3952,46210.86546
1,Deaths,,Non-high SDI,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,151423.2051,182706.251,120542.6196
1,Deaths,1,Global,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,211283.1039,255491.3777,166529.2255
1,Deaths,,Non-high SDI,1,Male,22,All Ages,441,Colon and rectum cancer,169,All risk factors,2019,,,1,Number,,,269240.6884,310345.7404,230024.6267
1,Deaths,,Non-high SDI,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number,,,420663.8935,460717.7403,380851.2592
1,Deaths,44635,High SDI,1,Male,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,1,Number not attributable to risks assessed,,,5005.075895,6090.67078,4059.005246
1,Deaths,,Non-high SDI,1,Male,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,1,Number not attributable to risks assessed,,,32960.70523,41593.95411,26218.21968
1,Deaths,1,Global,1,Male,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,1,Number not attributable to risks assessed,,,37985.91883,46680.52588,30526.21815
1,Deaths,,Non-high SDI,1,Male,22,All Ages,444,Lip and oral cavity cancer,169,All risk factors,2019,,,1,Number,,,78996.471,90760.42881,66710.40437
1,Deaths,,Non-high SDI,1,Male,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,1,Number,,,111957.1762,125579.9998,98213.53735
1,Deaths,44635,High SDI,1,Male,22,All Ages,447,Nasopharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,1393.63479,1751.685696,1067.720333
1,Deaths,,Non-high SDI,1,Male,22,All Ages,447,Nasopharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,18250.17932,22668.62532,14562.48983
1,Deaths,1,Global,1,Male,22,All Ages,447,Nasopharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,19655.15163,24352.64192,15717.60648
1,Deaths,,Non-high SDI,1,Male,22,All Ages,447,Nasopharynx cancer,169,All risk factors,2019,,,1,Number,,,28748.12924,33969.80059,23914.29542
1,Deaths,,Non-high SDI,1,Male,22,All Ages,447,Nasopharynx cancer,,,2019,,,1,Number,,,46998.30856,52552.43331,41890.64482
1,Deaths,44635,High SDI,1,Male,22,All Ages,450,Other pharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,2381.937115,3075.260912,1849.386707
1,Deaths,,Non-high SDI,1,Male,22,All Ages,450,Other pharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,21329.1612,27221.25358,16433.49676
1,Deaths,1,Global,1,Male,22,All Ages,450,Other pharynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,23718.31847,30036.76224,18461.35365
1,Deaths,,Non-high SDI,1,Male,22,All Ages,450,Other pharynx cancer,169,All risk factors,2019,,,1,Number,,,52995.48051,61074.95224,45130.50722
1,Deaths,,Non-high SDI,1,Male,22,All Ages,450,Other pharynx cancer,,,2019,,,1,Number,,,74324.64171,84804.54869,64296.70102
1,Deaths,44635,High SDI,1,Male,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,1,Number not attributable to risks assessed,,,20169.61876,22644.09956,14804.98991
1,Deaths,,Non-high SDI,1,Male,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,1,Number not attributable to risks assessed,,,46960.5163,54128.11959,37879.79185
1,Deaths,1,Global,1,Male,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,1,Number not attributable to risks assessed,,,67156.87946,76048.60203,53071.44012
1,Deaths,,Non-high SDI,1,Male,22,All Ages,453,Gallbladder and biliary tract cancer,169,All risk factors,2019,,,1,Number,,,4044.998571,8561.834432,745.4822569
1,Deaths,,Non-high SDI,1,Male,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,1,Number,,,51005.51487,57483.09913,41426.65229
1,Deaths,44635,High SDI,1,Male,22,All Ages,456,Pancreatic cancer,,,2019,,,1,Number not attributable to risks assessed,,,60335.4269,70206.29375,48803.4985
1,Deaths,,Non-high SDI,1,Male,22,All Ages,456,Pancreatic cancer,,,2019,,,1,Number not attributable to risks assessed,,,116796.3516,136187.7621,96124.29449
1,Deaths,1,Global,1,Male,22,All Ages,456,Pancreatic cancer,,,2019,,,1,Number not attributable to risks assessed,,,177211.1456,205642.3178,145287.5383
1,Deaths,,Non-high SDI,1,Male,22,All Ages,456,Pancreatic cancer,169,All risk factors,2019,,,1,Number,,,65517.31638,85145.90304,51091.29995
1,Deaths,,Non-high SDI,1,Male,22,All Ages,456,Pancreatic cancer,,,2019,,,1,Number,,,182313.668,201208.1905,165356.3321
1,Deaths,,Non-high SDI,1,Male,22,All Ages,459,Malignant skin melanoma,,,2019,,,1,Number,,,17560.05244,21648.66988,11890.59264
1,Deaths,,Non-high SDI,1,Male,22,All Ages,462,Non-melanoma skin cancer,,,2019,,,1,Number,,,24937.95315,26981.15196,22662.60236
1,Deaths,,Non-high SDI,1,Male,22,All Ages,468,Testicular cancer,,,2019,,,1,Number,,,9393.357155,10324.78828,8572.36479
1,Deaths,44635,High SDI,1,Male,22,All Ages,471,Kidney cancer,,,2019,,,1,Number not attributable to risks assessed,,,25659.66675,29872.64425,21026.79198
1,Deaths,,Non-high SDI,1,Male,22,All Ages,471,Kidney cancer,,,2019,,,1,Number not attributable to risks assessed,,,44421.21371,51450.40395,37202.129
1,Deaths,1,Global,1,Male,22,All Ages,471,Kidney cancer,,,2019,,,1,Number not attributable to risks assessed,,,70115.43424,80658.01554,58992.55693
1,Deaths,,Non-high SDI,1,Male,22,All Ages,471,Kidney cancer,169,All risk factors,2019,,,1,Number,,,23479.77483,29760.75134,17706.03229
1,Deaths,,Non-high SDI,1,Male,22,All Ages,471,Kidney cancer,,,2019,,,1,Number,,,67900.98855,73853.71243,62125.44638
1,Deaths,44635,High SDI,1,Male,22,All Ages,474,Bladder cancer,,,2019,,,1,Number not attributable to risks assessed,,,31911.69225,39653.32253,23782.5187
1,Deaths,,Non-high SDI,1,Male,22,All Ages,474,Bladder cancer,,,2019,,,1,Number not attributable to risks assessed,,,57716.09749,71431.9523,46148.40708
1,Deaths,1,Global,1,Male,22,All Ages,474,Bladder cancer,,,2019,,,1,Number not attributable to risks assessed,,,89679.20633,109962.773,69927.80286
1,Deaths,,Non-high SDI,1,Male,22,All Ages,474,Bladder cancer,169,All risk factors,2019,,,1,Number,,,56565.6574,70088.53001,43325.20224
1,Deaths,,Non-high SDI,1,Male,22,All Ages,474,Bladder cancer,,,2019,,,1,Number,,,114281.7549,123670.344,104889.896
1,Deaths,,Non-high SDI,1,Male,22,All Ages,477,Brain and central nervous system cancer,,,2019,,,1,Number,,,107007.9371,124214.4663,74540.79815
1,Deaths,44635,High SDI,1,Male,22,All Ages,480,Thyroid cancer,,,2019,,,1,Number not attributable to risks assessed,,,3245.828703,3752.703656,2550.852667
1,Deaths,,Non-high SDI,1,Male,22,All Ages,480,Thyroid cancer,,,2019,,,1,Number not attributable to risks assessed,,,13165.07536,15115.54905,11045.69941
1,Deaths,1,Global,1,Male,22,All Ages,480,Thyroid cancer,,,2019,,,1,Number not attributable to risks assessed,,,16420.37945,18760.59724,13739.19333
1,Deaths,,Non-high SDI,1,Male,22,All Ages,480,Thyroid cancer,169,All risk factors,2019,,,1,Number,,,1589.441935,3158.458118,474.4349354
1,Deaths,,Non-high SDI,1,Male,22,All Ages,480,Thyroid cancer,,,2019,,,1,Number,,,14754.51729,16281.23222,13196.21148
1,Deaths,44635,High SDI,1,Male,22,All Ages,483,Mesothelioma,,,2019,,,1,Number not attributable to risks assessed,,,234.4586024,322.2042684,158.4094662
1,Deaths,,Non-high SDI,1,Male,22,All Ages,483,Mesothelioma,,,2019,,,1,Number not attributable to risks assessed,,,1201.772597,1621.701899,844.8284647
1,Deaths,1,Global,1,Male,22,All Ages,483,Mesothelioma,,,2019,,,1,Number not attributable to risks assessed,,,1437.027689,1930.592882,1010.174961
1,Deaths,,Non-high SDI,1,Male,22,All Ages,483,Mesothelioma,169,All risk factors,2019,,,1,Number,,,7955.355438,9143.614685,7116.938401
1,Deaths,,Non-high SDI,1,Male,22,All Ages,483,Mesothelioma,,,2019,,,1,Number,,,9157.128035,10406.91931,8409.125003
1,Deaths,,Non-high SDI,1,Male,22,All Ages,484,Hodgkin lymphoma,,,2019,,,1,Number,,,14953.45066,18615.05106,11860.96827
1,Deaths,44635,High SDI,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,,,2019,,,1,Number not attributable to risks assessed,,,43011.75608,46327.58748,39054.79279
1,Deaths,,Non-high SDI,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,,,2019,,,1,Number not attributable to risks assessed,,,94370.22732,103563.5776,84916.2555
1,Deaths,1,Global,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,,,2019,,,1,Number not attributable to risks assessed,,,137458.7053,148684.8492,125576.2521
1,Deaths,,Non-high SDI,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,169,All risk factors,2019,,,1,Number,,,4755.628241,9432.349288,1756.614277
1,Deaths,,Non-high SDI,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,,,2019,,,1,Number,,,99125.85556,107889.9416,90750.80044
1,Deaths,44635,High SDI,1,Male,22,All Ages,486,Multiple myeloma,,,2019,,,1,Number not attributable to risks assessed,,,23874.70307,26340.46535,18795.12767
1,Deaths,,Non-high SDI,1,Male,22,All Ages,486,Multiple myeloma,,,2019,,,1,Number not attributable to risks assessed,,,32606.62513,37422.99408,25975.15049
1,Deaths,1,Global,1,Male,22,All Ages,486,Multiple myeloma,,,2019,,,1,Number not attributable to risks assessed,,,56520.2965,62845.93397,46753.58381
1,Deaths,,Non-high SDI,1,Male,22,All Ages,486,Multiple myeloma,169,All risk factors,2019,,,1,Number,,,1946.943921,4051.136468,551.1550512
1,Deaths,,Non-high SDI,1,Male,22,All Ages,486,Multiple myeloma,,,2019,,,1,Number,,,34553.56905,39617.42076,27839.15922
1,Deaths,44635,High SDI,1,Male,22,All Ages,487,Leukemia,,,2019,,,1,Number not attributable to risks assessed,,,31431.98253,38996.76954,24328.65998
1,Deaths,,Non-high SDI,1,Male,22,All Ages,487,Leukemia,,,2019,,,1,Number not attributable to risks assessed,,,99424.24675,118586.5896,80432.11693
1,Deaths,1,Global,1,Male,22,All Ages,487,Leukemia,,,2019,,,1,Number not attributable to risks assessed,,,130941.2563,156836.2765,106954.2348
1,Deaths,,Non-high SDI,1,Male,22,All Ages,487,Leukemia,169,All risk factors,2019,,,1,Number,,,39560.50123,53609.4251,26619.23311
1,Deaths,,Non-high SDI,1,Male,22,All Ages,487,Leukemia,,,2019,,,1,Number,,,138984.748,157614.7081,117932.4874
1,Deaths,,Non-high SDI,1,Male,22,All Ages,490,Other neoplasms,,,2019,,,1,Number,,,14509.88769,19180.00317,11235.45459
1,Deaths,,Non-high SDI,1,Male,22,All Ages,1022,Other malignant neoplasms,,,2019,,,1,Number,,,184437.6308,211155.5319,148693.208
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,295115.5569,404797.8103,191573.144
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,1757453.631,2333401.957,1225577.985
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number not attributable to risks assessed,,,2053307.244,2705388.374,1419988.571
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,169,All risk factors,2019,,,1,Number,,,5706187.923,6699265.806,4676820.864
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,411,Esophageal cancer,,,2019,,,1,Number,,,7463641.553,8693225.323,6261957.411
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,1179165.658,1342867.916,877102.2472
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,8963829.626,10930696.62,6459376.15
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number not attributable to risks assessed,,,10146958.13,12272346.39,7349375.906
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,169,All risk factors,2019,,,1,Number,,,3878926.392,6262164.105,2602368.216
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,414,Stomach cancer,,,2019,,,1,Number,,,12842756.02,14492221.21,11245544.95
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,526669.0899,643877.4788,423128.1245
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,3667587.684,4582382.866,2880046.143
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number not attributable to risks assessed,,,4195617.239,5206058.806,3330094.878
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,169,All risk factors,2019,,,1,Number,,,3741396.788,4599838.176,2924124.339
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,417,Liver cancer,,,2019,,,1,Number,,,7408984.472,8420814.537,6380341.964
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,45417.65739,64892.75034,31458.77863
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,616111.7872,778011.1992,481807.3292
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number not attributable to risks assessed,,,661933.5192,835795.5038,514392.0352
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,169,All risk factors,2019,,,1,Number,,,1890525.183,2120431.393,1675579.8
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,423,Larynx cancer,,,2019,,,1,Number,,,2506636.97,2743978.685,2302094.414
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,941207.976,1109463.536,763554.0301
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,3474985.45,4104368.685,2870378.61
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number not attributable to risks assessed,,,4418948.937,5167427.844,3679186.615
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,2019,,,1,Number,,,21062343.44,23830879.44,18548645.11
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,1,Number,,,24537328.89,27548119.24,21740330.46
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,29106.46606,31807.99194,26546.36193
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,234952.4914,264312.59,203394.4557
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number not attributable to risks assessed,,,264217.2168,294938.733,231285.443
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,169,All risk factors,2019,,,1,Number,,,42625.58707,52506.12709,33258.10183
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,429,Breast cancer,,,2019,,,1,Number,,,277578.0784,310430.6249,241885.2427
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,432,Cervical cancer,,,2019,,,1,Number,,,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,435,Uterine cancer,,,2019,,,1,Number,,,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,2513656.678,3471886.627,2128234.983
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,5551458.027,6411176.368,4697450.157
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number not attributable to risks assessed,,,8073282.737,9716346.66,7003625.173
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,169,All risk factors,2019,,,1,Number,,,396999.5139,634648.8289,176164.7485
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,438,Prostate cancer,,,2019,,,1,Number,,,5948457.541,6841263.107,5047381.583
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,1195252.225,1475260.101,931841.477
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,3861146.195,4606964.568,3127840.046
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All Ages,441,Colon and rectum cancer,,,2019,,,1,Number not attributable to risks assessed,,,5058992.669,6034925.314,4084650.691
